EMPRESA;REVENDA;NUMERO_NOTA_FISCAL;SERIE_NOTA_FISCAL;TIPO_TRANSACAO;DTA_ENTRADA_SAIDA;DTA_DOCUMENTO;CLIENTE;DEPARTAMENTO;USUARIO;REVENDA_ORIGEM;QUANTIDADE;VAL_FRETE;VAL_DESCONTO;VAL_SEGURO;VAL_IPI;VAL_PIS;VAL_COFINS;VAL_TOTAL_REAL_ITEM;VAL_TOTAL_NOTA_ITEM;VAL_ICMS_RETIDO;VAL_CUSTO_CONTABIL;VAL_ICMS;VENDEDOR;VAL_ISS_RETIDO;COD_SETOR_VENDA;VAL_BONUS;MODELO
1;1;88285;2    ;V07;2015/03/25 00:00:00.000;2015/03/25 00:00:00.000;52302;100;31;1;-1;0;0;0;0;0;0;-48800;-48800;0;-47713.79;0; 110004;;N;;5U4FE4
1;1;88543;2    ;V09;2015/03/31 00:00:00.000;2015/03/31 00:00:00.000;1;100;53;1;-1;0;0;0;0;0;0;-37008.1;-37008.1;0;-37008.1;0; 110011;;N;;6A53K4
1;1;89480;2    ;V09;2015/04/30 00:00:00.000;2015/04/30 00:00:00.000;1;100;53;1;-1;0;0;0;0;0;0;-37043.25;-37043.25;0;-37043.25;0; 110011;;N;;5U3PN4
5;1;35857;2    ;V09;2018/09/18 00:00:00.000;2018/09/18 00:00:00.000;51804;100;433;1;-1;0;0;0;0;0;0;-41869.28;-41869.28;0;-41869.28;0; 4000020;;N;;5U7TA4
1;1;90051;2    ;V06;2015/05/14 00:00:00.000;2015/05/14 00:00:00.000;1;100;53;1;-1;0;0;0;0;0;0;-127944.23;-127944.23;0;-127944.23;0; 110011;;N;;2HBB3A
1;1;90708;2    ;U09;2015/05/31 00:00:00.000;2015/05/31 00:00:00.000;1;200;53;1;-1;0;0;0;0;0;0;-80000;-80000;0;-80000;0; 110011;;U;;2HBB3A
5;1;19058;2    ;V09;2016/08/12 00:00:00.000;2016/08/12 00:00:00.000;89323;100;412;1;-1;0;0;0;0;0;0;-66506.63;-66506.63;0;-66506.63;0; 1000013;;N;;5UD6S4
5;2;23832;1    ;V09;2018/09/28 00:00:00.000;2018/09/28 00:00:00.000;65148;100;694;2;-1;0;0;0;0;0;0;-52420.74;-52420.74;0;-52420.74;0; 99;;N;;BZ12Q4
5;3;11405;1    ;V09;2018/08/20 00:00:00.000;2018/08/20 00:00:00.000;97538;100;595;3;-1;0;0;0;0;0;0;-80219.72;-80219.72;0;-80219.72;0; 47;;U;;BZ24B3
5;1;36061;2    ;V09;2018/09/27 00:00:00.000;2018/09/27 00:00:00.000;51804;100;433;1;-1;0;0;0;0;0;0;-58857.35;-58857.35;0;-58857.35;0; 4000020;;N;3500;5UGTS2
5;3;12439;1    ;V09;2018/10/08 00:00:00.000;2018/10/08 00:00:00.000;97538;100;595;3;-1;0;0;0;0;0;0;-57508.57;-57508.57;0;-57508.57;0; 47;;N;;6A6CP4
5;3;12581;1    ;V09;2018/10/16 00:00:00.000;2018/10/16 00:00:00.000;97538;100;595;3;-1;0;0;0;0;0;0;-41869.28;-41869.28;0;-41869.28;0; 47;;N;3250;5U7TA4
5;2;26186;1    ;V09;2018/12/19 00:00:00.000;2018/12/19 00:00:00.000;65148;100;694;2;-1;0;0;0;0;0;0;-41869.28;-41869.28;0;-41869.28;0; 99;;N;;5U7TA4
5;3;11817;1    ;U07;2018/09/06 00:00:00.000;2018/09/06 00:00:00.000;158713;200;675;3;-1;0;0;0;0;-9.75;-45;-40000;-40000;0;-38500;-340; 69;;U;;5UB6S4
5;2;1090;1    ;V09;2016/11/14 00:00:00.000;2016/11/14 00:00:00.000;65148;100;334;2;-1;0;0;0;0;0;0;-38612.28;-38612.28;0;-38612.28;0; 30;;N;;6A52K4
5;1;21766;2    ;V09;2016/12/15 00:00:00.000;2016/12/15 00:00:00.000;1899;100;412;1;-1;0;0;0;0;0;0;-57795.83;-57795.83;0;-57795.83;0; 1000013;;N;;5U6HE4
5;2;1908;1    ;V07;2016/12/09 00:00:00.000;2016/12/09 00:00:00.000;98006;100;332;2;-1;0;0;0;0;0;0;-44990;-44990;0;-46757.43;0; 31;;N;;5U6TE4
5;3;16273;1    ;U07;2019/03/20 00:00:00.000;2019/03/20 00:00:00.000;130864;200;732;3;-1;0;0;0;0;-52;-240;-35000;-35000;0;-27000;-297.5; 84;;U;;A262
5;1;24191;2    ;V09;2017/03/31 00:00:00.000;2017/03/31 00:00:00.000;65148;100;412;1;-1;0;0;0;0;0;0;-53275.89;-53275.89;0;-53275.89;0; 1000013;;N;;5U6FE4
5;3;609;1    ;V09;2017/03/13 00:00:00.000;2017/03/13 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-39559.68;-39559.68;0;-39559.68;0; 10;;N;;5U5DK4
5;1;37406;2    ;V07;2018/11/30 00:00:00.000;2018/11/30 00:00:00.000;196256;100;631;1;-1;0;0;0;0;0;0;-72990;-72990;0;-67101.69;0; 4000024;;N;;BZ13B3
5;1;23047;2    ;U07;2017/02/08 00:00:00.000;2017/02/08 00:00:00.000;99112;200;515;1;-1;0;0;0;0;-31.85;-147;-31900;-31900;0;-27000;-287.1; 1000019;;U;;9BW1359
5;2;25747;1    ;V09;2018/11/30 00:00:00.000;2018/11/30 00:00:00.000;51804;100;433;2;-1;0;0;0;0;0;0;-54307.2;-54307.2;0;-54307.2;0; 74;;N;5350;6A63P4
5;3;1243;1    ;V07;2017/04/17 00:00:00.000;2017/04/17 00:00:00.000;101891;100;537;3;-1;0;0;0;0;0;0;-158000;-158000;0;-152121.21;0; 22;;N;;S7BC3A
5;2;8106;1    ;V09;2017/06/22 00:00:00.000;2017/06/22 00:00:00.000;65148;100;334;2;-1;0;0;0;0;0;0;-52478.83;-52478.83;0;-52478.83;0; 30;;N;;6A63P4
5;3;1662;1    ;V09;2017/05/12 00:00:00.000;2017/05/12 00:00:00.000;100004;100;470;3;-1;0;0;0;0;0;0;-41509.36;-41509.36;0;-41509.36;0; 10;;N;;6A62K4
5;3;14604;1    ;V09;2019/01/10 00:00:00.000;2019/01/10 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-73029.64;-73029.64;0;-73029.64;0; 10;;N;;BZ23B3
5;3;1228;1    ;V09;2017/04/15 00:00:00.000;2017/04/15 00:00:00.000;101805;100;470;3;-1;0;0;0;0;0;0;-40038.96;-40038.96;0;-40038.96;0; 10;;N;;5U5DK4
5;2;28993;1    ;V07;2019/04/01 00:00:00.000;2019/04/01 00:00:00.000;198537;100;587;2;-1;0;0;0;0;0;0;-49900;-49900;0;-43107.02;0; 61;;N;3200;5U7TA4
1;1;91788;2    ;V09;2015/06/30 00:00:00.000;2015/06/30 00:00:00.000;1;100;53;1;-1;0;0;0;0;0;0;-34609.49;-34609.49;0;-34609.49;0; 110011;;N;;5U3BN4
5;2;6758;1    ;V09;2017/05/16 00:00:00.000;2017/05/16 00:00:00.000;65148;100;334;2;-1;0;0;0;0;0;0;-57283.59;-57283.59;0;-57283.59;0; 30;;N;;5UETE4
5;3;1491;1    ;V09;2017/05/02 00:00:00.000;2017/05/02 00:00:00.000;102231;100;470;3;-1;0;0;0;0;0;0;-66826.19;-66826.19;0;-66826.19;0; 10;;N;;5UD6S4
5;3;1932;1    ;V09;2017/05/25 00:00:00.000;2017/05/25 00:00:00.000;187613;100;470;3;-1;0;0;0;0;0;0;-51175.93;-51175.93;0;-51175.93;0; 10;;N;;6A63P4
1;1;92980;2    ;V09;2015/07/31 00:00:00.000;2015/07/31 00:00:00.000;1;100;53;1;-1;0;0;0;0;0;0;-52313.51;-52313.51;0;-52313.51;0; 110011;;N;;5UBTE4
5;3;549;1    ;V09;2017/03/11 00:00:00.000;2017/03/11 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-40038.96;-40038.96;0;-40038.96;0; 10;;N;;5U5DK4
5;3;13858;1    ;V09;2018/12/08 00:00:00.000;2018/12/08 00:00:00.000;97538;100;595;3;-1;0;0;0;0;0;0;-79096.54;-79096.54;0;-79096.54;0; 47;;N;;BZ24B3
5;3;720;1    ;V09;2017/03/17 00:00:00.000;2017/03/17 00:00:00.000;100828;100;470;3;-1;0;0;0;0;0;0;-50580.15;-50580.15;0;-50580.15;0; 10;;N;;5Z5FE4
5;3;725;1    ;V09;2017/03/17 00:00:00.000;2017/03/17 00:00:00.000;100828;100;470;3;-1;0;0;0;0;0;0;-44172.87;-44172.87;0;-44172.87;0; 10;;N;;5U5EK4
5;3;16539;1    ;V09;2019/03/30 00:00:00.000;2019/03/30 00:00:00.000;97538;100;595;3;-1;0;0;0;0;0;0;-58508.65;-58508.65;0;-58508.65;0; 47;;N;2000;BZ12U4
5;2;4698;1    ;V09;2017/03/13 00:00:00.000;2017/03/13 00:00:00.000;65148;100;334;2;-1;0;0;0;0;0;0;-43130.33;-43130.33;0;-43130.33;0; 30;;N;;5U5TE4
5;3;845;1    ;V09;2017/03/27 00:00:00.000;2017/03/27 00:00:00.000;101114;100;470;3;-1;0;0;0;0;0;0;-40038.96;-40038.96;0;-40038.96;0; 10;;N;;5U5DK4
5;2;6358;1    ;V09;2017/05/03 00:00:00.000;2017/05/03 00:00:00.000;65148;100;334;2;-1;0;0;0;0;0;0;-56302.89;-56302.89;0;-56302.89;0; 30;;N;;5U6FE4
5;1;25045;2    ;V09;2017/05/15 00:00:00.000;2017/05/15 00:00:00.000;51804;100;433;1;-1;0;0;0;0;0;0;-39559.68;-39559.68;0;-39559.68;0; 4000020;;N;;5U5DK4
5;3;697;1    ;V09;2017/03/17 00:00:00.000;2017/03/17 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-44172.87;-44172.87;0;-44172.87;0; 10;;N;;5U5EK4
1;1;96625;2    ;V09;2015/11/20 00:00:00.000;2015/11/20 00:00:00.000;1;100;53;1;-1;0;0;0;0;0;0;-42386.93;-42386.93;0;-42386.93;0; 110011;;N;;5UALE4
5;3;1841;1    ;V09;2017/05/23 00:00:00.000;2017/05/23 00:00:00.000;101128;100;470;3;-1;0;0;0;0;0;0;-110212.31;-110212.31;0;-110212.31;0; 10;;N;;1634N6
5;3;1573;1    ;V09;2017/05/08 00:00:00.000;2017/05/08 00:00:00.000;101128;100;470;3;-1;0;0;0;0;0;0;-44172.87;-44172.87;0;-44172.87;0; 10;;N;;5U5EK4
5;3;1843;1    ;V09;2017/05/23 00:00:00.000;2017/05/23 00:00:00.000;102536;100;470;3;-1;0;0;0;0;0;0;-50396.99;-50396.99;0;-50396.99;0; 10;;N;;6A63P4
5;3;16726;1    ;V09;2019/04/08 00:00:00.000;2019/04/08 00:00:00.000;97538;100;595;3;-1;0;0;0;0;0;0;-49178.35;-49178.35;0;-49178.35;0; 47;;N;;5Z5KE4
5;3;14770;1    ;V09;2019/01/16 00:00:00.000;2019/01/16 00:00:00.000;97538;100;595;3;-1;0;0;0;0;0;0;-48290.39;-48290.39;0;-48290.39;0; 47;;N;;5Z5KE4
5;3;2785;1    ;V09;2017/07/11 00:00:00.000;2017/07/11 00:00:00.000;102536;100;470;3;-1;0;0;0;0;0;0;-77140.44;-77140.44;0;-77140.44;0; 10;;N;;BC13A2
5;3;2862;1    ;V09;2017/07/13 00:00:00.000;2017/07/13 00:00:00.000;187613;100;470;3;-1;0;0;0;0;0;0;-58068.77;-58068.77;0;-58068.77;0; 10;;N;;5UDNE4
5;1;30460;2    ;V07;2018/01/18 00:00:00.000;2018/01/18 00:00:00.000;88002;100;433;1;-1;0;0;0;0;0;0;-36382;-36382;0;-39083.17;0; 4000020;;N;;5U5DK4
5;1;26730;2    ;V09;2017/07/27 00:00:00.000;2017/07/27 00:00:00.000;51804;100;433;1;-1;0;0;0;0;0;0;-39729.06;-39729.06;0;-39729.06;0; 4000020;;N;;5U5TK4
5;3;3286;1    ;V09;2017/08/04 00:00:00.000;2017/08/04 00:00:00.000;188149;100;470;3;-1;0;0;0;0;0;0;-41090.57;-41090.57;0;-41090.57;0; 10;;N;;5U5TK4
5;1;38957;2    ;V06;2019/02/12 00:00:00.000;2019/02/12 00:00:00.000;51804;100;433;1;-1;0;0;0;0;0;0;-74104.91;-74104.91;0;-74104.91;0; 4000020;;N;1000;BZ14B3
5;2;27279;1    ;V09;2019/01/28 00:00:00.000;2019/01/28 00:00:00.000;51804;100;433;2;-1;0;0;0;0;0;0;-49384.08;-49384.08;0;-49384.08;0; 74;;N;;5U7TA4
5;3;16138;1    ;V09;2019/03/15 00:00:00.000;2019/03/15 00:00:00.000;97538;100;595;3;-1;0;0;0;0;0;0;-47923.01;-47923.01;0;-47923.01;0; 47;;N;3200;5U7TA4
5;3;3655;1    ;V09;2017/08/21 00:00:00.000;2017/08/21 00:00:00.000;99121;100;470;3;-1;0;0;0;0;0;0;-69957.88;-69957.88;0;-69957.88;0; 10;;N;;BC13A2
5;3;4638;1    ;V09;2017/10/09 00:00:00.000;2017/10/09 00:00:00.000;99024;100;470;3;-1;0;0;0;0;0;0;-45421.78;-45421.78;0;-45421.78;0; 53;;N;;5U5EK4
5;3;3515;1    ;V09;2017/08/14 00:00:00.000;2017/08/14 00:00:00.000;187613;100;470;3;-1;0;0;0;0;0;0;-40506.13;-40506.13;0;-40506.13;0; 10;;N;;5U5TK4
5;3;3516;1    ;V09;2017/08/14 00:00:00.000;2017/08/14 00:00:00.000;187613;100;470;3;-1;0;0;0;0;0;0;-46635.69;-46635.69;0;-46635.69;0; 10;;N;;5Z56K4
5;3;4372;1    ;V09;2017/09/26 00:00:00.000;2017/09/26 00:00:00.000;102536;100;470;3;-1;0;0;0;0;0;0;-42161.74;-42161.74;0;-42161.74;0; 53;;N;;5U5TK4
5;3;4639;1    ;V09;2017/10/09 00:00:00.000;2017/10/09 00:00:00.000;99024;100;470;3;-1;0;0;0;0;0;0;-45421.78;-45421.78;0;-45421.78;0; 53;;N;;5U5EK4
5;1;27760;2    ;V09;2017/09/13 00:00:00.000;2017/09/13 00:00:00.000;51804;100;433;1;-1;0;0;0;0;0;0;-51996.59;-51996.59;0;-51996.59;0; 4000020;;N;;5U6FE4
5;3;5040;1    ;V09;2017/10/31 00:00:00.000;2017/10/31 00:00:00.000;102536;100;530;3;-1;0;0;0;0;0;0;-42161.74;-42161.74;0;-42161.74;0; 53;;N;;5U5TK4
5;2;11044;1    ;V09;2017/09/18 00:00:00.000;2017/09/18 00:00:00.000;65148;100;334;2;-1;0;0;0;0;0;0;-53309.75;-53309.75;0;-53309.75;0; 30;;N;;5U6FE4
5;3;4297;1    ;V09;2017/09/22 00:00:00.000;2017/09/22 00:00:00.000;187613;100;530;3;-1;0;0;0;0;0;0;-52282.76;-52282.76;0;-52282.76;0; 53;;N;3000;5Z56E4
5;3;6006;1    ;V09;2017/12/20 00:00:00.000;2017/12/20 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-40008.24;-40008.24;0;-40008.24;0; 10;;N;;5U5TK4
5;3;6245;1    ;V09;2018/01/03 00:00:00.000;2018/01/03 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-41379.04;-41379.04;0;-41379.04;0; 10;;N;;5U5TK4
5;3;6391;1    ;V09;2018/01/09 00:00:00.000;2018/01/09 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-51266.61;-51266.61;0;-51266.61;0; 10;;N;;5U6TE4
5;3;7023;1    ;V09;2018/02/06 00:00:00.000;2018/02/06 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-49361.13;-49361.13;0;-49361.13;0; 10;;N;;BZ12Q4
5;3;7161;1    ;V09;2018/02/15 00:00:00.000;2018/02/15 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-50291.78;-50291.78;0;-50291.78;0; 10;;N;;BZ12Q4
5;3;6552;1    ;V09;2018/01/16 00:00:00.000;2018/01/16 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-45778.18;-45778.18;0;-45778.18;0; 10;;N;;5U5EK4
5;3;6761;1    ;V09;2018/01/24 00:00:00.000;2018/01/24 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-41058.31;-41058.31;0;-41058.31;0; 11;;N;;5U5TK4
5;2;16150;1    ;V09;2018/02/08 00:00:00.000;2018/02/08 00:00:00.000;65148;100;334;2;-1;0;0;0;0;0;0;-60429.96;-60429.96;0;-60429.96;0; 74;;N;;BZ13B3
5;3;7282;1    ;V09;2018/02/20 00:00:00.000;2018/02/20 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-47045.99;-47045.99;0;-47045.99;0; 10;;N;;5Z5KE4
5;3;7254;1    ;V09;2018/02/19 00:00:00.000;2018/02/19 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-53605.87;-53605.87;0;-53605.87;0; 10;;N;;5Z5XE4
5;3;7735;1    ;V09;2018/03/14 00:00:00.000;2018/03/14 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-41597.49;-41597.49;0;-41597.49;0; 10;;N;;5U5TK4
5;3;8267;1    ;V09;2018/04/10 00:00:00.000;2018/04/10 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-46681.52;-46681.52;0;-46681.52;0; 47;;N;;5U5EK4
5;3;8070;1    ;V09;2018/03/29 00:00:00.000;2018/03/29 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-40799.04;-40799.04;0;-40799.04;0; 47;;N;;5U5TK4
5;3;8467;1    ;V09;2018/04/17 00:00:00.000;2018/04/17 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-48083.96;-48083.96;0;-48083.96;0; 47;;N;;5U5EK4
5;1;32852;2    ;U07;2018/04/30 00:00:00.000;2018/04/30 00:00:00.000;95211;200;433;1;-1;0;0;0;0;-6.5;-30;-17000;-17000;0;-16000;-153; 4000020;;U;;5U81E4
5;1;32989;2    ;I07;2018/05/07 00:00:00.000;2018/05/07 00:00:00.000;193510;100;433;1;-1;0;0;0;0;0;0;-52000;-52000;0;-47345.8;-1872; 4000020;;N;;5Z58S6
5;3;11012;1    ;V09;2018/08/06 00:00:00.000;2018/08/06 00:00:00.000;97538;100;595;3;-1;0;0;0;0;0;0;-46773.75;-46773.75;0;-46773.75;0; 47;;N;;5Z5KE4
5;2;21026;1    ;V07;2018/07/03 00:00:00.000;2018/07/03 00:00:00.000;24088;100;587;2;-1;0;0;0;0;0;0;-76900;-76900;0;-71670.8;0; 61;;N;;BZ23B3
5;3;11035;1    ;V09;2018/08/07 00:00:00.000;2018/08/07 00:00:00.000;97538;100;595;3;-1;0;0;0;0;0;0;-47006.3;-47006.3;0;-47006.3;0; 47;;N;;5U7TA4
5;3;10134;1    ;V09;2018/06/28 00:00:00.000;2018/06/28 00:00:00.000;97538;100;595;3;-1;0;0;0;0;0;0;-173608.62;-173608.62;0;-173608.62;0; 47;;N;;S7BC7A
5;3;10757;1    ;V09;2018/07/24 00:00:00.000;2018/07/24 00:00:00.000;97538;100;595;3;-1;0;0;0;0;0;0;-43283.8;-43283.8;0;-43283.8;0; 47;;N;;5U7TA4
5;3;10719;1    ;V09;2018/07/21 00:00:00.000;2018/07/21 00:00:00.000;97538;100;470;3;-1;0;0;0;0;0;0;-69172.26;-69172.26;0;-69172.26;0; 47;;N;;BZ23B3
5;3;16676;1    ;V21;2019/04/05 00:00:00.000;2019/04/05 00:00:00.000;198652;100;510;3;1;0;0;0;0;0;0;72000;72000;0;69442.87;0; 21;;N;1000;BZ13B3
5;3;17078;1    ;V21;2019/04/17 00:00:00.000;2019/04/17 00:00:00.000;198854;100;505;3;1;0;0;0;0;0;0;68000;68000;0;68991.78;0; 1;;N;1000;BZ13B3
5;3;16825;1    ;V21;2019/04/10 00:00:00.000;2019/04/10 00:00:00.000;113072;100;585;3;1;0;0;0;0;0;0;63500;63500;0;59486.73;0; 44;;N;2000;BZ12U4
5;3;16930;1    ;U21;2019/04/15 00:00:00.000;2019/04/15 00:00:00.000;198788;200;526;3;1;0;0;0;0;44.2;204;28800;28800;0;22000;244.8; 13;;U;;5Z1HC4
5;3;16452;1    ;V21;2019/03/27 00:00:00.000;2019/03/27 00:00:00.000;191903;100;653;3;1;0;0;0;0;0;0;48495;48495;0;47923.01;0; 60;;N;3200;5U7TA4
5;3;15932;1    ;V21;2019/03/07 00:00:00.000;2019/03/07 00:00:00.000;142798;100;728;3;1;0;0;0;0;0;0;54000;54000;0;52850.73;0; 82;;N;1500;BZ12Q4
5;3;17129;1    ;V21;2019/04/18 00:00:00.000;2019/04/18 00:00:00.000;198756;100;628;3;1;0;0;0;0;0;0;85500;85500;0;82985.29;0; 54;;N;1000;BZ24B3
5;3;16155;1    ;U21;2019/03/15 00:00:00.000;2019/03/15 00:00:00.000;198328;200;732;3;1;0;0;0;0;0;0;41000;41000;0;42000;246; 84;;U;;FOCUS
5;3;8089;1    ;V21;2018/03/29 00:00:00.000;2018/03/29 00:00:00.000;128268;100;510;3;1;0;0;0;0;0;0;76800;76800;0;71772.02;0; 21;;N;;BZ14B3
5;3;967;1    ;V21;2017/03/31 00:00:00.000;2017/03/31 00:00:00.000;99200;500;537;3;1;0;0;0;0;0;0;37500;37500;0;38798.41;0; 22;;N;;5U5DK4
5;3;692;1    ;V21;2017/03/17 00:00:00.000;2017/03/17 00:00:00.000;100858;100;505;3;1;0;0;0;0;0;0;56000;56000;0;53760.76;0; 1;;N;;5U6FE4
5;3;8998;1    ;U21;2018/05/09 00:00:00.000;2018/05/09 00:00:00.000;120412;200;537;3;1;0;0;0;0;39;180;38000;38000;0;32000;323; 22;;U;;5U4FE4
5;3;3775;1    ;U21;2017/08/25 00:00:00.000;2017/08/25 00:00:00.000;100178;200;546;3;1;0;0;0;0;6.5;30;21000;21000;0;20000;178.5; 28;;U;;9BW7952
5;3;12915;1    ;V21;2018/10/29 00:00:00.000;2018/10/29 00:00:00.000;99024;100;537;3;1;0;0;0;0;0;0;188000;188000;0;176388.59;0; 22;;N;;S7BC7A
5;3;12999;1    ;V21;2018/10/31 00:00:00.000;2018/10/31 00:00:00.000;195994;100;585;3;1;0;0;0;0;0;0;75000;75000;0;73029.64;0; 44;;N;;BZ23B3
5;3;12994;1    ;V21;2018/10/31 00:00:00.000;2018/10/31 00:00:00.000;195988;100;505;3;1;0;0;0;0;0;0;42000;42000;0;43283.8;0; 1;;N;3250;5U7TA4
5;3;15006;1    ;V21;2019/01/28 00:00:00.000;2019/01/28 00:00:00.000;197733;100;728;3;1;0;0;0;0;0;0;75000;75000;0;71012.54;0; 82;;N;;BZ13B3
5;3;12885;1    ;V21;2018/10/25 00:00:00.000;2018/10/25 00:00:00.000;195832;100;661;3;1;0;0;0;0;0;0;60500;60500;0;58857.35;0; 65;;N;3500;5UGTS2
5;3;13880;1    ;V21;2018/12/10 00:00:00.000;2018/12/10 00:00:00.000;197022;100;505;3;1;0;0;0;0;0;0;45300;45300;0;45591.76;0; 1;;N;;5U7TA4
5;3;13696;1    ;V21;2018/11/30 00:00:00.000;2018/11/30 00:00:00.000;196814;100;510;3;1;0;0;0;0;0;0;46500;46500;0;47936.94;0; 21;;N;;5U7TA4
5;3;13852;1    ;V21;2018/12/07 00:00:00.000;2018/12/07 00:00:00.000;174392;100;510;3;1;0;0;0;0;0;0;67000;67000;0;60272.8;0; 21;;N;;BZ22U4
5;3;14249;1    ;V21;2018/12/24 00:00:00.000;2018/12/24 00:00:00.000;197277;100;661;3;1;0;0;0;0;0;0;65000;65000;0;61190.22;0; 65;;N;;BZ22U4
5;3;13256;1    ;V21;2018/11/14 00:00:00.000;2018/11/14 00:00:00.000;164418;100;505;3;1;0;0;0;0;0;0;48000;48000;0;47936.94;0; 1;;N;;5U7TA4
5;3;13436;1    ;U21;2018/11/20 00:00:00.000;2018/11/20 00:00:00.000;196512;200;546;3;1;0;0;0;0;17.55;81;31000;31000;0;28300;263.5; 28;;U;;NKO2856
5;3;15338;1    ;V21;2019/02/11 00:00:00.000;2019/02/11 00:00:00.000;155208;100;505;3;1;0;0;0;0;0;0;74000;74000;0;70437.14;0; 1;;N;;BZ13B3
5;3;13600;1    ;V23;2018/11/28 00:00:00.000;2018/11/28 00:00:00.000;97538;100;470;3;1;0;0;0;0;0;0;46953.21;46953.21;0;46953.21;0; 10;;N;;5UGTS2
5;3;14502;1    ;V21;2019/01/07 00:00:00.000;2019/01/07 00:00:00.000;177336;100;537;3;1;0;0;0;0;0;0;71000;71000;0;74423.96;0; 22;;N;;5UD6S4
5;3;16252;1    ;U21;2019/03/20 00:00:00.000;2019/03/20 00:00:00.000;198389;200;526;3;1;0;0;0;0;0;0;65000;65000;0;65000;552.5; 13;;U;;GE.A1
5;3;13699;1    ;V21;2018/11/30 00:00:00.000;2018/11/30 00:00:00.000;136290;100;510;3;1;0;0;0;0;0;0;77000;77000;0;73962.22;0; 21;;N;;BZ23B3
5;3;13655;1    ;V21;2018/11/29 00:00:00.000;2018/11/29 00:00:00.000;160405;100;505;3;1;0;0;0;0;0;0;42000;42000;0;42799.87;0; 1;;N;;5U7TA4
5;3;14260;1    ;V23;2018/12/26 00:00:00.000;2018/12/26 00:00:00.000;97538;100;470;3;1;0;0;0;0;0;0;89425.39;89425.39;0;89425.39;0; 10;;N;;BU33LY
5;3;14740;1    ;V21;2019/01/15 00:00:00.000;2019/01/15 00:00:00.000;145556;100;510;3;1;0;0;0;0;0;0;55000;55000;0;54181.52;0; 21;;N;;BZ12Q4
5;3;13631;1    ;V21;2018/11/28 00:00:00.000;2018/11/28 00:00:00.000;157987;100;505;3;1;0;0;0;0;0;0;74000;74000;0;68065.59;0; 1;;N;;BZ13B3
5;3;13523;1    ;V21;2018/11/26 00:00:00.000;2018/11/26 00:00:00.000;196634;100;505;3;1;0;0;0;0;0;0;47500;47500;0;47936.94;0; 1;;N;;5U7TA4
5;3;13708;1    ;V21;2018/11/30 00:00:00.000;2018/11/30 00:00:00.000;196828;100;661;3;1;0;0;0;0;0;0;62400;62400;0;60272.8;0; 65;;N;;BZ22U4
5;3;15705;1    ;V21;2019/02/25 00:00:00.000;2019/02/25 00:00:00.000;179402;100;585;3;1;0;0;0;0;0;0;65200;65200;0;63322.11;0; 44;;N;;BZ22U4
5;3;14143;1    ;V21;2018/12/19 00:00:00.000;2018/12/19 00:00:00.000;197097;100;585;3;1;0;0;0;0;0;0;185000;185000;0;176388.59;0; 44;;N;;S7BC7A
5;3;14142;1    ;V21;2018/12/19 00:00:00.000;2018/12/19 00:00:00.000;166498;100;585;3;1;0;0;0;0;0;0;66300;66300;0;64923.25;0; 44;;N;;BZ22U3
5;3;12886;1    ;V21;2018/10/25 00:00:00.000;2018/10/25 00:00:00.000;167874;100;585;3;1;0;0;0;0;0;0;41990;41990;0;41869.28;0; 44;;N;3250;5U7TA4
5;3;14706;1    ;V21;2019/01/14 00:00:00.000;2019/01/14 00:00:00.000;117221;100;585;3;1;0;0;0;0;0;0;49990;49990;0;46773.75;0; 44;;N;;5Z5KE4
5;3;14164;1    ;V21;2018/12/20 00:00:00.000;2018/12/20 00:00:00.000;197241;100;510;3;1;0;0;0;0;0;0;46994.21;46994.21;0;46522.4;0; 21;;N;;5U7TA4
5;3;3866;1    ;V21;2017/08/29 00:00:00.000;2017/08/29 00:00:00.000;116190;100;600;3;1;0;0;0;0;0;0;45500;45500;0;43694.89;0; 48;;N;;5Z55K4
5;3;12742;1    ;V21;2018/10/22 00:00:00.000;2018/10/22 00:00:00.000;195670;100;537;3;1;0;0;0;0;0;0;49900;49900;0;46951.48;0; 22;;N;;5Z5KE4
5;3;11439;1    ;V21;2018/08/20 00:00:00.000;2018/08/20 00:00:00.000;194871;100;510;3;1;0;0;0;0;0;0;185000;185000;0;174559.42;0; 21;;N;;S7BC7A
