data,data,qtd_vendas,dayofmonth,dayofweek,month,year,small_MA,big_MA,qtd_vendas_previstas
2016-01-11,2016-01-11,3,11,0,1,2016,1.45,1.6,2.056816167281415
2016-01-12,2016-01-12,4,12,1,1,2016,1.55,1.7333333333333334,0.6694675942127692
2016-01-13,2016-01-13,2,13,2,1,2016,1.65,1.6666666666666667,7.7384377142770155
2016-01-14,2016-01-14,3,14,3,1,2016,1.8,1.7333333333333334,0.5700452080057209
2016-01-15,2016-01-15,4,15,4,1,2016,2.0,1.7666666666666666,7.581529475458433
2016-01-16,2016-01-16,0,16,5,1,2016,2.0,1.7,21.771327329910264
2016-01-17,2016-01-17,0,17,6,1,2016,1.85,1.5333333333333334,3.430830065232109
2016-01-18,2016-01-18,1,18,0,1,2016,1.8,1.5666666666666667,7.075232674590228
2016-01-19,2016-01-19,5,19,1,1,2016,1.7,1.7333333333333334,2.636447666912521
2016-01-20,2016-01-20,4,20,2,1,2016,1.85,1.7666666666666666,8.248106594027002
2016-01-21,2016-01-21,0,21,3,1,2016,1.85,1.7333333333333334,2.4763117708074542
2016-01-22,2016-01-22,10,22,4,1,2016,2.35,2.0,8.3983454961034
2016-01-23,2016-01-23,0,23,5,1,2016,2.35,2.0,8.344403168757987
2016-01-24,2016-01-24,0,24,6,1,2016,2.3,2.0,7.556305884055303
2016-01-25,2016-01-25,2,25,0,1,2016,2.25,2.066666666666667,5.043273405961821
2016-01-26,2016-01-26,4,26,1,1,2016,2.45,2.2,0.8111519333956025
2016-01-27,2016-01-27,4,27,2,1,2016,2.5,2.2333333333333334,2.1790239410465846
2016-01-28,2016-01-28,2,28,3,1,2016,2.4,2.2333333333333334,7.351535387586897
2016-01-29,2016-01-29,7,29,4,1,2016,2.75,2.2333333333333334,7.90215354348737
2016-01-30,2016-01-30,14,30,5,1,2016,3.45,2.6666666666666665,1.9886045156933507
2016-01-31,2016-01-31,0,31,6,1,2016,3.3,2.6666666666666665,0.006818681641457375
2016-02-01,2016-02-01,1,1,0,2,2016,3.15,2.7,9.46980094554619
2016-02-02,2016-02-02,3,2,1,2,2016,3.2,2.8,0.8802579643976627
2016-02-03,2016-02-03,1,3,2,2,2016,3.1,2.8,14.026432717410989
2016-02-04,2016-02-04,0,4,3,2,2016,2.9,2.7,7.562267542087238
2016-02-05,2016-02-05,1,5,4,2,2016,2.95,2.7333333333333334,0.2903218888126411
2016-02-06,2016-02-06,0,6,5,2,2016,2.95,2.6333333333333333,2.3104991564189343
2016-02-07,2016-02-07,0,7,6,2,2016,2.9,2.5,9.249130286568777
2016-02-08,2016-02-08,0,8,0,2,2016,2.65,2.5,12.55911566721126
2016-02-09,2016-02-09,0,9,1,2,2016,2.45,2.5,2.5255660656733117
2016-02-10,2016-02-10,1,10,2,2,2016,2.5,2.433333333333333,11.054588139525995
2016-02-11,2016-02-11,2,11,3,2,2016,2.1,2.3666666666666667,0.8331572696811831
2016-02-12,2016-02-12,5,12,4,2,2016,2.35,2.466666666666667,1.9902950963809602
2016-02-13,2016-02-13,0,13,5,2,2016,2.35,2.3666666666666667,2.688040021533497
2016-02-14,2016-02-14,0,14,6,2,2016,2.25,2.2333333333333334,8.808863539302875
2016-02-15,2016-02-15,1,15,0,2,2016,2.1,2.2666666666666666,2.530358920624131
2016-02-16,2016-02-16,0,16,1,2,2016,1.9,2.2666666666666666,12.479647324679238
2016-02-17,2016-02-17,1,17,2,2,2016,1.85,2.2666666666666666,10.815938451424854
2016-02-18,2016-02-18,2,18,3,2,2016,1.6,2.1666666666666665,8.75859829795905
2016-02-19,2016-02-19,4,19,4,2,2016,1.1,2.1666666666666665,1.722782936327085
2016-02-20,2016-02-20,1,20,5,2,2016,1.15,2.2,5.58427207448848
2016-02-21,2016-02-21,0,21,6,2,2016,1.1,1.8666666666666667,11.485989435586253
2016-02-22,2016-02-22,3,22,0,2,2016,1.1,1.9666666666666666,0.8960135280879424
2016-02-23,2016-02-23,1,23,1,2,2016,1.1,2.0,0.017095529048100175
2016-02-24,2016-02-24,3,24,2,2,2016,1.25,2.033333333333333,9.962975656142913
2016-02-25,2016-02-25,5,25,3,2,2016,1.45,2.066666666666667,2.4736272258036887
2016-02-26,2016-02-26,5,26,4,2,2016,1.7,2.1,7.512222000593892
2016-02-27,2016-02-27,0,27,5,2,2016,1.7,2.033333333333333,3.296456373512861
2016-02-28,2016-02-28,0,28,6,2,2016,1.7,1.8,3.084875798059116
2016-02-29,2016-02-29,1,29,0,2,2016,1.75,1.3666666666666667,3.0865681037933395
2016-03-01,2016-03-01,0,1,1,3,2016,1.7,1.3666666666666667,7.723871183083966
2016-03-02,2016-03-02,4,2,2,3,2016,1.8,1.4666666666666666,3.723742910308605
2016-03-03,2016-03-03,3,3,3,3,2016,1.7,1.4666666666666666,7.380864807270209
2016-03-04,2016-03-04,1,4,4,3,2016,1.75,1.4666666666666666,4.511865625322231
2016-03-05,2016-03-05,0,5,5,3,2016,1.75,1.4666666666666666,0.02521854492111605
2016-03-06,2016-03-06,0,6,6,3,2016,1.7,1.4333333333333333,0.545292961698909
2016-03-07,2016-03-07,0,7,0,3,2016,1.7,1.4333333333333333,2.7132329196061495
2016-03-08,2016-03-08,1,8,1,3,2016,1.7,1.4666666666666666,5.302332885409515
2016-03-09,2016-03-09,2,9,2,3,2016,1.7,1.5333333333333334,0.9230738889303666
2016-03-10,2016-03-10,0,10,3,3,2016,1.5,1.5333333333333334,10.104208453181567
2016-03-11,2016-03-11,2,11,4,3,2016,1.55,1.5666666666666667,2.8207927041969914
2016-03-12,2016-03-12,0,12,5,3,2016,1.55,1.5,2.281926312677884
2016-03-13,2016-03-13,0,13,6,3,2016,1.4,1.3333333333333333,10.80027210559225
2016-03-14,2016-03-14,3,14,0,3,2016,1.5,1.4333333333333333,9.443126022588643
2016-03-15,2016-03-15,1,15,1,3,2016,1.4,1.4666666666666666,1.030030739530359
2016-03-16,2016-03-16,3,16,2,3,2016,1.3,1.5333333333333334,1.768135859555647
2016-03-17,2016-03-17,2,17,3,3,2016,1.15,1.6,10.691824205239024
2016-03-18,2016-03-18,2,18,4,3,2016,1.25,1.6333333333333333,1.8336276733192505
2016-03-19,2016-03-19,0,19,5,3,2016,1.25,1.5666666666666667,3.995317486428196
2016-03-20,2016-03-20,0,20,6,3,2016,1.2,1.4333333333333333,7.165620612476501
2016-03-21,2016-03-21,1,21,0,3,2016,1.25,1.4333333333333333,0.0042744726943760875
2016-03-22,2016-03-22,2,22,1,3,2016,1.15,1.5,2.437017224351896
2016-03-23,2016-03-23,1,23,2,3,2016,1.05,1.4333333333333333,2.5145744439670206
2016-03-24,2016-03-24,5,24,3,3,2016,1.25,1.5666666666666667,9.349077574407326
2016-03-25,2016-03-25,0,25,4,3,2016,1.25,1.4666666666666666,0.006818681641457375
2016-03-26,2016-03-26,0,26,5,3,2016,1.25,1.3,2.4163547929438605
2016-03-27,2016-03-27,0,27,6,3,2016,1.25,1.1333333333333333,12.171373210135144
2016-03-28,2016-03-28,2,28,0,3,2016,1.3,1.2,0.015381061473844979
2016-03-29,2016-03-29,0,29,1,3,2016,1.2,1.2,0.15883690192968544
2016-03-30,2016-03-30,3,30,2,3,2016,1.35,1.2666666666666666,2.2342274764445302
2016-03-31,2016-03-31,6,31,3,3,2016,1.55,1.4666666666666666,2.3372530907637215
2016-04-01,2016-04-01,1,1,4,4,2016,1.6,1.3666666666666667,11.007588139525996
2016-04-02,2016-04-02,0,2,5,4,2016,1.6,1.2666666666666666,1.4809106844824798
2016-04-03,2016-04-03,0,3,6,4,2016,1.45,1.2333333333333334,2.3372530907637215
2016-04-04,2016-04-04,0,4,0,4,2016,1.4,1.2333333333333334,5.068192659545397
2016-04-05,2016-04-05,1,5,1,4,2016,1.3,1.2666666666666666,9.392563908708155
2016-04-06,2016-04-06,2,6,2,4,2016,1.3,1.3333333333333333,5.427931434198057
2016-04-07,2016-04-07,2,7,3,4,2016,1.3,1.3666666666666667,0.6218529313711374
2016-04-08,2016-04-08,0,8,4,4,2016,1.3,1.3,1.0132836518036228
2016-04-09,2016-04-09,0,9,5,4,2016,1.3,1.3,0.5454379310733402
2016-04-10,2016-04-10,0,10,6,4,2016,1.25,1.2333333333333334,9.249299425552366
2016-04-11,2016-04-11,0,11,0,4,2016,1.15,1.2333333333333334,12.109687050717802
2016-04-12,2016-04-12,0,12,1,4,2016,1.1,1.2333333333333334,1.6790224195683374
2016-04-13,2016-04-13,0,13,2,4,2016,0.85,1.1333333333333333,7.206317276042232
2016-04-14,2016-04-14,0,14,3,4,2016,0.85,1.1,7.734662353706713
2016-04-15,2016-04-15,0,15,4,4,2016,0.85,1.0,0.24857871007759694
2016-04-16,2016-04-16,0,16,5,4,2016,0.85,0.9333333333333333,5.189494645626289
2016-04-17,2016-04-17,0,17,6,4,2016,0.75,0.8666666666666667,2.4366436448064412
2016-04-18,2016-04-18,0,18,0,4,2016,0.75,0.8666666666666667,10.878635371049924
2016-04-19,2016-04-19,0,19,1,4,2016,0.6,0.8666666666666667,2.277735102775234
2016-04-20,2016-04-20,0,20,2,4,2016,0.3,0.8333333333333334,9.453751604172702
2016-04-21,2016-04-21,0,21,3,4,2016,0.25,0.7666666666666667,0.6484681042539623
2016-04-22,2016-04-22,0,22,4,4,2016,0.25,0.7333333333333333,9.221571688423746
2016-04-23,2016-04-23,0,23,5,4,2016,0.25,0.5666666666666667,2.351733931555664
2016-04-24,2016-04-24,0,24,6,4,2016,0.25,0.5666666666666667,10.929080332248624
2016-04-25,2016-04-25,0,25,0,4,2016,0.2,0.5666666666666667,1.6613000703464655
2016-04-26,2016-04-26,0,26,1,4,2016,0.1,0.5666666666666667,0.08249481112494811
2016-04-27,2016-04-27,0,27,2,4,2016,0.0,0.5,0.8960135280879424
2016-04-28,2016-04-28,0,28,3,4,2016,0.0,0.5,6.663081778326025
2016-04-29,2016-04-29,0,29,4,4,2016,0.0,0.4,0.021608364181139917
2016-04-30,2016-04-30,0,30,5,4,2016,0.0,0.2,11.173854779530108
2016-05-01,2016-05-01,0,1,6,5,2016,0.0,0.16666666666666666,2.0140391997964757
2016-05-02,2016-05-02,0,2,0,5,2016,0.0,0.16666666666666666,10.97659783229554
2016-05-03,2016-05-03,0,3,1,5,2016,0.0,0.16666666666666666,7.227384133527383
2016-05-04,2016-05-04,2,4,2,5,2016,0.1,0.23333333333333334,1.3097238772329438
2016-05-05,2016-05-05,4,5,3,5,2016,0.3,0.3333333333333333,7.562194178322034
2016-05-06,2016-05-06,5,6,4,5,2016,0.55,0.43333333333333335,0.3171934937981617
2016-05-07,2016-05-07,0,7,5,5,2016,0.55,0.36666666666666664,0.04024486821744712
2016-05-08,2016-05-08,0,8,6,5,2016,0.55,0.36666666666666664,4.4731510183246455
2016-05-09,2016-05-09,0,9,0,5,2016,0.55,0.36666666666666664,6.963234117121549
2016-05-10,2016-05-10,1,10,1,5,2016,0.6,0.4,2.3781380054709564
2016-05-11,2016-05-11,1,11,2,5,2016,0.65,0.43333333333333335,2.361055870648246
2016-05-12,2016-05-12,1,12,3,5,2016,0.7,0.4666666666666667,1.7353913724927004
2016-05-13,2016-05-13,5,13,4,5,2016,0.95,0.6333333333333333,2.9136842118794295
2016-05-14,2016-05-14,2,14,5,5,2016,1.05,0.7,9.069499590655111
2016-05-15,2016-05-15,0,15,6,5,2016,1.05,0.7,3.5145914734817603
2016-05-16,2016-05-16,3,16,0,5,2016,1.2,0.8,3.3054818184523453
2016-05-17,2016-05-17,0,17,1,5,2016,1.2,0.8,9.120439025767883
2016-05-18,2016-05-18,1,18,2,5,2016,1.25,0.8333333333333334,0.28480211016947654
2016-05-19,2016-05-19,3,19,3,5,2016,1.4,0.9333333333333333,7.66731251217436
2016-05-20,2016-05-20,2,20,4,5,2016,1.5,1.0,10.58435035527074
2016-05-21,2016-05-21,0,21,5,5,2016,1.5,1.0,4.438004585516458
2016-05-22,2016-05-22,0,22,6,5,2016,1.5,1.0,8.869360703186242
2016-05-23,2016-05-23,0,23,0,5,2016,1.5,1.0,7.030025178385956
2016-05-24,2016-05-24,2,24,1,5,2016,1.5,1.0666666666666667,0.37052292440242396
2016-05-25,2016-05-25,4,25,2,5,2016,1.5,1.2,11.187081336038219
2016-05-26,2016-05-26,0,26,3,5,2016,1.25,1.2,0.031885211587782715
2016-05-27,2016-05-27,0,27,4,5,2016,1.25,1.2,0.006818681641457375
2016-05-28,2016-05-28,0,28,5,5,2016,1.25,1.2,0.6391414126608184
2016-05-29,2016-05-29,0,29,6,5,2016,1.25,1.2,2.162057240925074
2016-05-30,2016-05-30,6,30,0,5,2016,1.5,1.4,7.540688295463215
2016-05-31,2016-05-31,9,31,1,5,2016,1.9,1.7,6.996910332131806
2016-06-01,2016-06-01,0,1,2,6,2016,1.85,1.7,7.646614443845699
2016-06-02,2016-06-02,0,2,3,6,2016,1.6,1.7,0.6654956502913474
2016-06-03,2016-06-03,2,3,4,6,2016,1.6,1.7,0.8849062013051145
2016-06-04,2016-06-04,1,4,5,6,2016,1.65,1.6,0.0053876571105776015
2016-06-05,2016-06-05,0,5,6,6,2016,1.5,1.4333333333333333,2.71006250229041
2016-06-06,2016-06-06,1,6,0,6,2016,1.55,1.4666666666666666,1.0157636339857006
2016-06-07,2016-06-07,0,7,1,6,2016,1.5,1.4666666666666666,10.819180578344453
2016-06-08,2016-06-08,1,8,2,6,2016,1.4,1.5,7.591284940595937
2016-06-09,2016-06-09,1,9,3,6,2016,1.35,1.5,2.4163586759153652
2016-06-10,2016-06-10,3,10,4,6,2016,1.5,1.5666666666666667,0.03988589385847276
2016-06-11,2016-06-11,0,11,5,6,2016,1.5,1.5333333333333334,2.7430874449939426
2016-06-12,2016-06-12,0,12,6,6,2016,1.5,1.3666666666666667,2.2865968640635224
2016-06-13,2016-06-13,1,13,0,6,2016,1.45,1.3333333333333333,8.902566323793632
2016-06-14,2016-06-14,4,14,1,6,2016,1.45,1.4666666666666666,3.1652855641362425
2016-06-15,2016-06-15,0,15,2,6,2016,1.45,1.3666666666666667,7.766096393770107
2016-06-16,2016-06-16,0,16,3,6,2016,1.45,1.3666666666666667,3.0389479500949337
2016-06-17,2016-06-17,0,17,4,6,2016,1.45,1.3333333333333333,0.006818681641457375
2016-06-18,2016-06-18,1,18,5,6,2016,1.5,1.2666666666666666,2.2820423354761297
2016-06-19,2016-06-19,0,19,6,6,2016,1.2,1.2,0.007337912410688144
2016-06-20,2016-06-20,0,20,0,6,2016,0.75,1.2,6.9079422905760115
2016-06-21,2016-06-21,2,21,1,6,2016,0.85,1.2666666666666666,4.426222762466794
2016-06-22,2016-06-22,3,22,2,6,2016,1.0,1.3666666666666667,9.808281866523842
2016-06-23,2016-06-23,1,23,3,6,2016,0.95,1.3333333333333333,0.002191780821917808
2016-06-24,2016-06-24,4,24,4,6,2016,1.1,1.3333333333333333,2.3434764565671773
2016-06-25,2016-06-25,0,25,5,6,2016,1.1,1.3333333333333333,2.9888242494821227
2016-06-26,2016-06-26,0,26,6,6,2016,1.05,1.3333333333333333,4.415028069328736
2016-06-27,2016-06-27,2,27,0,6,2016,1.15,1.4,0.44087886335960424
2016-06-28,2016-06-28,4,28,1,6,2016,1.3,1.5333333333333334,1.6584215737808305
2016-06-29,2016-06-29,3,29,2,6,2016,1.4,1.4333333333333333,2.0897060383799797
2016-06-30,2016-06-30,8,30,3,6,2016,1.65,1.4,1.0479076473060394
2016-07-01,2016-07-01,3,1,4,7,2016,1.8,1.5,7.002436999927529
2016-07-02,2016-07-02,0,2,5,7,2016,1.8,1.5,6.259470347089028
2016-07-03,2016-07-03,0,3,6,7,2016,1.75,1.4333333333333333,0.6981396868646066
2016-07-04,2016-07-04,0,4,0,7,2016,1.55,1.4,5.137722308216212
2016-07-05,2016-07-05,6,5,1,7,2016,1.85,1.6,11.00028716464341
2016-07-06,2016-07-06,2,6,2,7,2016,1.95,1.6333333333333333,2.924310754327593
2016-07-07,2016-07-07,2,7,3,7,2016,2.05,1.7,0.3618877347333359
2016-07-08,2016-07-08,1,8,4,7,2016,2.05,1.7,0.29132188881264115
2016-07-09,2016-07-09,0,9,5,7,2016,2.05,1.6666666666666667,0.006818681641457375
2016-07-10,2016-07-10,0,10,6,7,2016,2.05,1.5666666666666667,3.9187503907149273
2016-07-11,2016-07-11,2,11,0,7,2016,2.05,1.6333333333333333,4.318488147954346
2016-07-12,2016-07-12,1,12,1,7,2016,1.95,1.6666666666666667,2.919203215372301
2016-07-13,2016-07-13,2,13,2,7,2016,2.0,1.7,0.8039611589846543
2016-07-14,2016-07-14,2,14,3,7,2016,1.9,1.6333333333333333,7.950114594844811
2016-07-15,2016-07-15,1,15,4,7,2016,1.95,1.6666666666666667,1.9962123640030804
2016-07-16,2016-07-16,1,16,5,7,2016,2.0,1.7,2.0109646862765045
2016-07-17,2016-07-17,0,17,6,7,2016,1.9,1.7,0.010751334354050242
2016-07-18,2016-07-18,1,18,0,7,2016,1.75,1.7,7.562005009865539
2016-07-19,2016-07-19,2,19,1,7,2016,1.7,1.7666666666666666,0.006818681641457375
2016-07-20,2016-07-20,6,20,2,7,2016,1.6,1.9666666666666666,12.773346473250324
2016-07-21,2016-07-21,2,21,3,7,2016,1.55,1.9666666666666666,0.9256023102450996
2016-07-22,2016-07-22,1,22,4,7,2016,1.6,1.9,1.009096967319034
2016-07-23,2016-07-23,0,23,5,7,2016,1.6,1.8666666666666667,10.307943261014405
2016-07-24,2016-07-24,0,24,6,7,2016,1.6,1.7333333333333334,26.019973008111556
2016-07-25,2016-07-25,1,25,0,7,2016,1.35,1.7666666666666666,7.645777624180875
2016-07-26,2016-07-26,1,26,1,7,2016,1.3,1.8,0.5546853427209261
2016-07-27,2016-07-27,3,27,2,7,2016,1.35,1.8333333333333333,8.14641521245169
2016-07-28,2016-07-28,2,28,3,7,2016,1.4,1.7666666666666666,0.021022087114870622
2016-07-29,2016-07-29,6,29,4,7,2016,1.7,1.8666666666666667,5.079900277506666
2016-07-30,2016-07-30,0,30,5,7,2016,1.7,1.6,10.890322495974413
2016-07-31,2016-07-31,0,31,6,7,2016,1.6,1.5,0.3019682817182817
2016-08-01,2016-08-01,3,1,0,8,2016,1.7,1.6,10.776582773244378
2016-08-02,2016-08-02,2,2,1,8,2016,1.7,1.6666666666666667,1.921208027053058
2016-08-03,2016-08-03,3,3,2,8,2016,1.75,1.7666666666666666,4.785669219455638
2016-08-04,2016-08-04,1,4,3,8,2016,1.75,1.6,7.651978756645385
2016-08-05,2016-08-05,2,5,4,8,2016,1.8,1.6,2.0873792933113227
2016-08-06,2016-08-06,0,6,5,8,2016,1.8,1.5333333333333334,0.002191780821917808
2016-08-07,2016-08-07,0,7,6,8,2016,1.75,1.5,8.669709561820117
2016-08-08,2016-08-08,0,8,0,8,2016,1.65,1.5,10.996693894161256
2016-08-09,2016-08-09,2,9,1,8,2016,1.45,1.5666666666666667,5.303404670391715
2016-08-10,2016-08-10,1,10,2,8,2016,1.4,1.5333333333333334,10.89487015837997
2016-08-11,2016-08-11,4,11,3,8,2016,1.55,1.6333333333333333,0.6868762017298542
2016-08-12,2016-08-12,3,12,4,8,2016,1.7,1.6666666666666667,0.6680526787274331
2016-08-13,2016-08-13,0,13,5,8,2016,1.7,1.6,4.3710382814663955
2016-08-14,2016-08-14,0,14,6,8,2016,1.65,1.5666666666666667,0.010751334354050242
2016-08-15,2016-08-15,1,15,0,8,2016,1.65,1.5666666666666667,7.595309024576187
2016-08-16,2016-08-16,5,16,1,8,2016,1.75,1.7333333333333334,3.923077320410891
2016-08-17,2016-08-17,3,17,2,8,2016,1.8,1.8,0.0491550372741288
2016-08-18,2016-08-18,1,18,3,8,2016,1.55,1.7666666666666666,20.746115346911253
2016-08-19,2016-08-19,4,19,4,8,2016,1.75,1.7,2.746807093456724
2016-08-20,2016-08-20,0,20,5,8,2016,1.75,1.6333333333333333,10.873138221525082
2016-08-21,2016-08-21,0,21,6,8,2016,1.6,1.6,9.738056520126483
2016-08-22,2016-08-22,4,22,0,8,2016,1.7,1.7333333333333334,0.01938106147384498
2016-08-23,2016-08-23,1,23,1,8,2016,1.6,1.7666666666666666,6.724489636208323
2016-08-24,2016-08-24,1,24,2,8,2016,1.6,1.7666666666666666,2.7199372796971852
2016-08-25,2016-08-25,1,25,3,8,2016,1.55,1.7666666666666666,1.0340516150516152
2016-08-26,2016-08-26,1,26,4,8,2016,1.6,1.7,5.736932726018058
2016-08-27,2016-08-27,0,27,5,8,2016,1.6,1.6333333333333333,1.9109365758969568
2016-08-28,2016-08-28,0,28,6,8,2016,1.6,1.4333333333333333,1.1498269094328577
2016-08-29,2016-08-29,0,29,0,8,2016,1.5,1.4333333333333333,0.3106737151549971
2016-08-30,2016-08-30,6,30,1,8,2016,1.75,1.6333333333333333,3.945319973394098
2016-08-31,2016-08-31,8,31,2,8,2016,1.95,1.8,0.7005396013067393
2016-09-01,2016-09-01,1,1,3,9,2016,1.85,1.7666666666666666,7.118795482500641
2016-09-02,2016-09-02,4,2,4,9,2016,2.05,1.8,9.565223931674916
2016-09-03,2016-09-03,0,3,5,9,2016,2.05,1.7666666666666666,27.034908425786497
2016-09-04,2016-09-04,0,4,6,9,2016,2.0,1.7,2.913346734664009
2016-09-05,2016-09-05,0,5,0,9,2016,1.75,1.7,10.895014254582932
2016-09-06,2016-09-06,6,6,1,9,2016,1.9,1.9,0.9433480028792712
2016-09-07,2016-09-07,0,7,2,9,2016,1.85,1.9,1.7403230480552005
2016-09-08,2016-09-08,0,8,3,9,2016,1.65,1.8333333333333333,2.561195984908133
2016-09-09,2016-09-09,0,9,4,9,2016,1.65,1.8,0.008766483839259574
2016-09-10,2016-09-10,1,10,5,9,2016,1.7,1.7,1.5343937303357509
2016-09-11,2016-09-11,0,11,6,9,2016,1.5,1.6,9.790931905119157
2016-09-12,2016-09-12,0,12,0,9,2016,1.45,1.6,9.78052775625367
2016-09-13,2016-09-13,4,13,1,9,2016,1.6,1.7333333333333334,7.055115078522382
2016-09-14,2016-09-14,1,14,2,9,2016,1.6,1.7333333333333334,7.535798502463212
2016-09-15,2016-09-15,2,15,3,9,2016,1.65,1.6333333333333333,0.006818681641457375
2016-09-16,2016-09-16,2,16,4,9,2016,1.75,1.6,1.8713777637689255
2016-09-17,2016-09-17,0,17,5,9,2016,1.75,1.5666666666666667,12.439564204138136
2016-09-18,2016-09-18,0,18,6,9,2016,1.75,1.4333333333333333,7.789233978967831
2016-09-19,2016-09-19,4,19,0,9,2016,1.65,1.5666666666666667,7.798667231723366
2016-09-20,2016-09-20,4,20,1,9,2016,1.45,1.7,10.810446693529174
2016-09-21,2016-09-21,3,21,2,9,2016,1.55,1.6666666666666667,4.4871884136841445
2016-09-22,2016-09-22,4,22,3,9,2016,1.55,1.7666666666666666,1.0087608088914317
2016-09-23,2016-09-23,4,23,4,9,2016,1.75,1.8666666666666667,0.00838106147384498
2016-09-24,2016-09-24,1,24,5,9,2016,1.8,1.8666666666666667,0.23378902753791445
2016-09-25,2016-09-25,0,25,6,9,2016,1.8,1.8333333333333333,4.369623939572251
2016-09-26,2016-09-26,5,26,0,9,2016,1.75,2.0,3.7490207264294413
2016-09-27,2016-09-27,3,27,1,9,2016,1.9,2.1,1.9236837846249608
2016-09-28,2016-09-28,2,28,2,9,2016,2.0,2.1666666666666665,2.3024401594246537
2016-09-29,2016-09-29,6,29,3,9,2016,2.3,2.1666666666666665,8.351577496054203
2016-09-30,2016-09-30,7,30,4,9,2016,2.6,2.1333333333333333,28.55596911367543
2016-10-01,2016-10-01,0,1,5,10,2016,2.6,2.1,2.9902847669742867
2016-10-02,2016-10-02,0,2,6,10,2016,2.6,1.9666666666666666,1.4372165216125747
2016-10-03,2016-10-03,4,3,0,10,2016,2.6,2.1,2.4961073758844514
2016-10-04,2016-10-04,0,4,1,10,2016,2.55,2.1,2.7222222169821233
2016-10-05,2016-10-05,0,5,2,10,2016,2.45,2.1,1.9192040996252033
2016-10-06,2016-10-06,2,6,3,10,2016,2.45,1.9666666666666666,2.2795108242244826
2016-10-07,2016-10-07,3,7,4,10,2016,2.6,2.066666666666667,2.1271241742741682
2016-10-08,2016-10-08,1,8,5,10,2016,2.65,2.1,6.805678714453734
2016-10-09,2016-10-09,0,9,6,10,2016,2.45,2.1,10.907785602265763
2016-10-10,2016-10-10,2,10,0,10,2016,2.35,2.1333333333333333,3.4512284578433325
2016-10-11,2016-10-11,6,11,1,10,2016,2.5,2.3333333333333335,1.0204446435920316
2016-10-12,2016-10-12,0,12,2,10,2016,2.3,2.3333333333333335,0.006818681641457375
2016-10-13,2016-10-13,3,13,3,10,2016,2.25,2.3,12.529348477128588
2016-10-14,2016-10-14,1,14,4,10,2016,2.25,2.3,7.8202708418945575
2016-10-15,2016-10-15,2,15,5,10,2016,2.35,2.3,8.601049984767645
2016-10-16,2016-10-16,0,16,6,10,2016,2.1,2.2333333333333334,2.3057544282088984
2016-10-17,2016-10-17,4,17,0,10,2016,2.15,2.3666666666666667,37.37211812964527
2016-10-18,2016-10-18,3,18,1,10,2016,2.2,2.466666666666667,1.9403204043618798
2016-10-19,2016-10-19,4,19,2,10,2016,2.1,2.466666666666667,0.006818681641457375
2016-10-20,2016-10-20,2,20,3,10,2016,1.85,2.4,2.3332210954827186
2016-10-21,2016-10-21,0,21,4,10,2016,1.85,2.3,8.91458749848302
2016-10-22,2016-10-22,1,22,5,10,2016,1.9,2.2,0.6680463827935081
2016-10-23,2016-10-23,0,23,6,10,2016,1.7,2.066666666666667,1.9428969159419467
2016-10-24,2016-10-24,5,24,0,10,2016,1.95,2.2,0.29132188881264115
2016-10-25,2016-10-25,0,25,1,10,2016,1.95,2.2,9.866056107601423
2016-10-26,2016-10-26,1,26,2,10,2016,1.9,2.066666666666667,7.795125659717494
2016-10-27,2016-10-27,5,27,3,10,2016,2.0,2.1333333333333333,18.11038792342673
2016-10-28,2016-10-28,3,28,4,10,2016,2.1,2.1666666666666665,1.4954144398472866
2016-10-29,2016-10-29,6,29,5,10,2016,2.4,2.1666666666666665,2.1271241742741682
2016-10-30,2016-10-30,0,30,6,10,2016,2.3,1.9333333333333333,10.780780141499699
2016-10-31,2016-10-31,7,31,0,10,2016,2.35,2.1666666666666665,1.3901967526651342
2016-11-01,2016-11-01,3,1,1,11,2016,2.5,2.2666666666666666,2.3710109465454483
2016-11-02,2016-11-02,0,2,2,11,2016,2.35,2.1333333333333333,2.8048718942051285
2016-11-03,2016-11-03,1,3,3,11,2016,2.35,2.1666666666666665,4.550662084612258
2016-11-04,2016-11-04,1,4,4,11,2016,2.3,2.2,2.2216980237306285
2016-11-05,2016-11-05,1,5,5,11,2016,2.35,2.1666666666666665,1.9507288678450008
2016-11-06,2016-11-06,0,6,6,11,2016,2.15,2.066666666666667,0.9771329474774197
2016-11-07,2016-11-07,3,7,0,11,2016,2.15,2.1333333333333333,6.812638239942488
2016-11-08,2016-11-08,0,8,1,11,2016,1.95,2.1333333333333333,0.002929645108169191
2016-11-09,2016-11-09,4,9,2,11,2016,2.05,2.2,1.930712806292619
2016-11-10,2016-11-10,3,10,3,11,2016,2.2,2.1,2.921933030630208
2016-11-11,2016-11-11,4,11,4,11,2016,2.35,2.2333333333333334,0.015022087114870622
2016-11-12,2016-11-12,13,12,5,11,2016,3.0,2.566666666666667,2.308614347957267
2016-11-13,2016-11-13,0,13,6,11,2016,2.75,2.533333333333333,1.3268122522351111
2016-11-14,2016-11-14,5,14,0,11,2016,3.0,2.6333333333333333,9.951540818039964
2016-11-15,2016-11-15,0,15,1,11,2016,2.95,2.6333333333333333,0.01402208711487062
2016-11-16,2016-11-16,3,16,2,11,2016,2.85,2.6,0.0053876571105776015
2016-11-17,2016-11-17,4,17,3,11,2016,2.9,2.6333333333333333,12.636966878364838
